lastSpellID,secondLastSpellID,thirdLastSpellID,timeSinceLastCast,nameplateCount,secondaryResource,secondaryResourceMax,blizzardRecommendation,combatDuration,specID,target_spellID
153561,257541,44457,0.67,1,0,5,108853,99.8,63,108853
108853,2120,153561,2.95,3,4,5,2948,81.1,63,2948
2120,133,257541,1.64,4,3,5,190319,26.9,63,190319
2120,108853,257541,1.19,1,4,5,108853,203.0,63,108853
382440,2120,2120,1.06,1,0,5,133,30.1,63,11366
2120,190319,2948,0.91,7,4,5,133,128.0,63,133
190319,2120,190319,2.83,8,4,5,11366,211.3,63,11366
382440,190319,153561,2.31,1,2,5,257541,225.7,63,257541
44457,108853,133,1.15,2,2,5,108853,285.3,63,108853
257541,2948,2120,0.66,2,3,5,2948,28.7,63,11366
153561,153561,153561,1.4,3,3,5,153561,167.5,63,153561
11366,190319,153561,2.52,1,2,5,153561,243.4,63,153561
44457,108853,108853,2.38,1,5,5,153561,100.3,63,153561
133,133,382440,1.4,7,3,5,2948,235.1,63,382440
2120,44457,2948,2.89,3,5,5,190319,92.9,63,190319
257541,190319,153561,1.95,4,1,5,153561,18.3,63,153561
257541,190319,382440,0.87,1,4,5,257541,25.4,63,382440
382440,382440,11366,2.36,1,2,5,257541,217.9,63,257541
44457,382440,2948,2.62,3,3,5,257541,60.0,63,257541
2948,108853,257541,2.75,1,4,5,133,40.3,63,133
133,2120,2120,0.69,6,5,5,2948,78.4,63,2948
382440,257541,11366,0.69,2,0,5,108853,179.9,63,108853
257541,190319,44457,1.38,7,4,5,11366,251.8,63,11366
382440,133,190319,2.38,8,5,5,2948,97.7,63,2948
2948,44457,190319,1.87,4,5,5,11366,22.9,63,11366
153561,44457,133,1.13,8,0,5,257541,178.3,63,257541
153561,190319,153561,2.7,6,4,5,108853,248.8,63,108853
133,2948,382440,2.45,1,0,5,108853,120.0,63,108853
11366,133,257541,0.72,1,2,5,11366,45.2,63,11366
257541,44457,190319,2.76,1,3,5,190319,64.4,63,190319
257541,382440,190319,0.75,4,5,5,2120,80.1,63,2120
190319,190319,2948,2.8,1,0,5,133,76.0,63,108853
2120,257541,382440,2.09,7,3,5,257541,163.4,63,257541
108853,382440,133,1.33,1,1,5,257541,19.4,63,2948
108853,190319,11366,2.49,3,1,5,11366,21.3,63,11366
190319,11366,257541,2.74,1,3,5,190319,85.3,63,190319
257541,133,153561,1.37,1,5,5,382440,193.9,63,382440
11366,190319,11366,2.17,8,2,5,153561,290.1,63,153561
153561,257541,382440,1.92,2,0,5,382440,199.3,63,382440
44457,133,133,1.16,1,4,5,153561,88.3,63,153561
257541,108853,108853,2.82,1,1,5,11366,293.3,63,11366
257541,133,2120,2.6,3,4,5,133,43.3,63,133
11366,133,2120,1.61,3,2,5,257541,202.0,63,257541
108853,108853,190319,1.41,6,0,5,382440,24.5,63,2120
382440,2948,11366,2.42,1,3,5,133,228.6,63,153561
257541,133,153561,0.84,2,2,5,382440,187.9,63,382440
257541,108853,108853,2.32,3,3,5,382440,106.9,63,382440
11366,108853,44457,1.3,7,1,5,2120,12.0,63,2120
190319,2948,153561,0.68,1,3,5,2948,169.3,63,2948
382440,133,2120,0.75,3,0,5,153561,160.3,63,153561
44457,382440,2948,2.91,7,0,5,382440,242.3,63,382440
44457,133,11366,2.64,1,5,5,11366,140.5,63,11366
108853,44457,2948,1.07,1,3,5,190319,169.0,63,190319
153561,44457,2120,2.9,1,2,5,108853,243.2,63,11366
153561,133,2948,2.33,1,0,5,11366,173.0,63,11366
108853,257541,2948,1.4,6,3,5,2948,204.9,63,2948
382440,257541,257541,0.71,2,3,5,382440,230.3,63,108853
153561,257541,133,1.11,4,5,5,2948,199.4,63,2948
153561,11366,2948,0.92,5,5,5,133,98.1,63,133
108853,190319,11366,0.76,6,1,5,11366,240.8,63,257541
190319,257541,2948,0.7,8,4,5,44457,135.0,63,11366
108853,257541,11366,1.48,7,3,5,44457,216.5,63,133
133,153561,133,0.97,8,3,5,382440,187.2,63,382440
108853,11366,11366,0.51,1,5,5,153561,128.3,63,153561
2120,190319,11366,1.01,1,0,5,133,214.8,63,133
133,133,11366,1.8,5,0,5,2120,48.7,63,2120
11366,382440,108853,2.57,3,3,5,2948,80.9,63,2948
257541,2120,153561,1.68,3,3,5,190319,75.9,63,190319
11366,108853,257541,2.71,4,1,5,44457,182.3,63,11366
2948,257541,11366,2.71,4,5,5,153561,43.8,63,153561
44457,133,133,1.77,1,2,5,133,299.0,63,133
153561,44457,2948,2.55,3,0,5,2948,190.0,63,2948
44457,257541,133,1.36,5,2,5,108853,141.1,63,108853
2948,153561,133,2.86,1,2,5,382440,287.5,63,11366
190319,2120,257541,2.57,4,3,5,2948,296.1,63,2948
44457,153561,382440,2.47,3,2,5,108853,267.4,63,108853
190319,108853,108853,1.5,5,5,5,153561,9.1,63,153561
190319,44457,2948,1.75,1,1,5,108853,147.6,63,108853
257541,44457,2948,2.91,8,1,5,108853,178.7,63,2120
382440,108853,133,1.63,1,0,5,190319,163.3,63,190319
44457,2120,382440,1.25,1,0,5,108853,146.7,63,108853
133,2120,190319,1.86,3,1,5,257541,197.3,63,257541
108853,108853,2120,2.22,1,2,5,2948,71.0,63,2948
153561,382440,108853,1.39,7,2,5,44457,182.5,63,108853
382440,257541,257541,2.27,1,0,5,2120,213.5,63,2948
382440,11366,11366,1.05,2,4,5,153561,234.7,63,153561
108853,133,108853,1.57,1,1,5,190319,53.5,63,190319
153561,108853,153561,1.66,3,5,5,2948,204.8,63,133
2948,153561,2948,0.72,3,4,5,190319,286.2,63,2948
108853,2948,153561,2.87,3,2,5,44457,213.9,63,2948
257541,190319,382440,2.24,1,5,5,108853,33.9,63,133
2120,44457,133,2.3,2,0,5,11366,17.0,63,11366
108853,44457,190319,1.0,1,2,5,11366,186.8,63,11366
44457,11366,190319,2.2,2,2,5,133,115.2,63,11366
382440,133,257541,1.0,1,0,5,44457,54.4,63,2948
2120,153561,2120,1.69,3,3,5,2948,169.7,63,2948
44457,2948,257541,2.85,1,2,5,257541,139.2,63,257541
382440,153561,2948,1.96,1,3,5,133,81.4,63,153561
133,108853,2948,2.04,4,4,5,2120,137.6,63,2120
108853,2948,44457,2.35,3,4,5,257541,148.7,63,257541
382440,382440,153561,1.36,1,0,5,2948,118.7,63,2948
44457,153561,108853,2.31,1,5,5,44457,207.2,63,133
133,153561,2948,2.88,1,1,5,190319,145.1,63,257541
2120,133,153561,2.48,1,0,5,190319,246.2,63,190319
257541,2948,44457,2.3,3,0,5,153561,175.7,63,153561
382440,257541,108853,2.89,2,2,5,153561,33.4,63,153561
2120,153561,133,0.73,7,1,5,190319,17.5,63,257541
153561,257541,153561,2.23,2,1,5,382440,1.8,63,382440
11366,382440,190319,2.12,2,3,5,44457,213.3,63,108853
153561,382440,44457,0.6,1,4,5,133,101.8,63,2948
133,11366,257541,2.69,1,1,5,153561,23.3,63,153561
257541,153561,257541,1.34,2,1,5,11366,265.1,63,11366
133,108853,108853,1.93,3,3,5,11366,13.4,63,11366
382440,44457,2120,0.69,4,5,5,2120,137.6,63,2120
257541,133,153561,1.33,6,2,5,190319,135.9,63,190319
108853,11366,190319,1.15,5,5,5,153561,66.3,63,2120
11366,2948,11366,1.73,2,1,5,153561,280.5,63,153561
382440,2948,2120,2.63,2,2,5,382440,57.3,63,153561
257541,44457,2120,1.82,8,3,5,382440,28.8,63,190319
153561,382440,190319,2.23,1,4,5,153561,245.6,63,153561
382440,190319,44457,1.78,1,1,5,133,264.8,63,190319
108853,190319,44457,2.47,5,3,5,2948,64.2,63,2948
133,382440,2120,1.07,6,3,5,382440,101.2,63,2120
2948,382440,153561,2.71,2,2,5,11366,240.8,63,11366
44457,382440,2948,1.69,1,0,5,133,271.8,63,11366
190319,2120,382440,1.94,4,5,5,2948,298.2,63,2948
153561,133,153561,1.09,7,3,5,2948,134.6,63,2948
44457,2120,2120,1.39,1,0,5,108853,250.1,63,153561
108853,11366,44457,2.88,1,4,5,11366,289.5,63,11366
190319,382440,44457,1.52,1,0,5,11366,22.5,63,257541
133,257541,382440,1.62,1,5,5,153561,159.6,63,153561
44457,2948,2120,0.59,1,1,5,153561,159.0,63,153561
11366,257541,2120,1.04,4,2,5,2120,288.4,63,2120
108853,2120,153561,1.11,3,2,5,2948,93.6,63,2948
153561,2948,44457,2.28,2,5,5,190319,90.2,63,190319
44457,2948,133,0.78,5,2,5,190319,142.5,63,190319
190319,11366,133,2.32,2,1,5,382440,273.3,63,382440
382440,382440,382440,0.57,7,2,5,2948,212.3,63,382440
153561,11366,44457,1.27,2,2,5,382440,145.1,63,382440
44457,153561,11366,2.25,2,3,5,11366,67.9,63,11366
2948,11366,2948,1.45,7,5,5,382440,240.6,63,382440
44457,2120,153561,1.48,5,3,5,108853,208.3,63,2120
133,153561,11366,1.56,6,1,5,2948,135.9,63,2948
382440,108853,257541,1.26,3,5,5,2948,241.1,63,2948
2948,2948,2120,2.93,1,1,5,190319,68.5,63,190319
133,257541,133,1.69,3,2,5,11366,235.3,63,11366
108853,133,382440,1.15,2,3,5,382440,84.4,63,382440
133,153561,44457,1.13,1,0,5,108853,229.6,63,108853
190319,44457,257541,0.53,2,4,5,382440,26.4,63,382440
2120,108853,257541,2.42,1,3,5,11366,244.7,63,11366
2948,2948,190319,1.8,8,1,5,153561,270.1,63,11366
44457,2120,153561,1.87,1,0,5,108853,73.8,63,2948
2120,257541,133,1.91,6,0,5,2120,97.6,63,2120
382440,44457,133,0.73,8,5,5,108853,273.8,63,108853
2120,44457,133,1.81,1,3,5,133,295.6,63,382440
382440,11366,257541,1.49,1,2,5,11366,125.8,63,11366
382440,382440,44457,1.65,1,5,5,382440,270.1,63,11366
382440,190319,2120,1.46,1,4,5,257541,164.3,63,257541
108853,108853,382440,2.57,8,0,5,257541,200.4,63,382440
153561,108853,2120,1.9,3,5,5,257541,118.0,63,382440
257541,153561,190319,0.72,3,3,5,2948,168.0,63,2948
190319,153561,44457,2.11,4,3,5,382440,48.0,63,382440
44457,44457,108853,2.98,1,0,5,2948,12.2,63,2948
2948,2948,44457,0.51,5,2,5,11366,229.9,63,11366
2120,44457,382440,2.71,6,5,5,382440,12.4,63,2120
257541,257541,44457,2.62,7,2,5,11366,271.2,63,11366
2120,11366,2120,1.13,6,0,5,11366,254.3,63,11366
153561,190319,190319,1.2,1,1,5,2948,80.7,63,2948
153561,190319,108853,2.26,1,4,5,153561,153.1,63,153561
108853,133,382440,2.77,1,4,5,2120,182.5,63,257541
382440,133,382440,0.58,1,1,5,2948,187.9,63,2948
190319,108853,257541,2.0,1,3,5,133,54.7,63,133
11366,2948,108853,1.27,1,2,5,382440,215.4,63,133
44457,153561,108853,2.91,7,3,5,2948,76.3,63,257541
190319,2120,44457,0.67,5,3,5,190319,12.8,63,190319
257541,190319,44457,0.63,3,5,5,190319,260.2,63,190319
11366,44457,2948,2.81,7,0,5,2120,247.7,63,2120
382440,133,2948,1.41,1,3,5,133,252.8,63,133
11366,2948,108853,0.77,5,0,5,257541,186.8,63,257541
2120,108853,133,1.75,1,2,5,190319,195.5,63,190319
257541,153561,153561,1.02,1,2,5,11366,22.3,63,11366
257541,44457,108853,1.96,1,1,5,11366,83.0,63,11366
133,2120,133,1.64,3,1,5,2948,255.5,63,2948
108853,153561,108853,1.11,1,0,5,153561,168.0,63,2948
190319,382440,2120,2.8,1,0,5,190319,248.1,63,153561
153561,2120,108853,1.94,8,5,5,2120,263.6,63,2120
190319,11366,11366,0.68,2,1,5,257541,132.0,63,257541
153561,44457,44457,1.87,1,1,5,153561,161.8,63,133
257541,44457,2120,1.49,2,0,5,2120,101.0,63,133
11366,190319,382440,1.61,7,4,5,44457,276.2,63,2120
133,257541,2120,2.37,2,5,5,2948,131.9,63,2948
11366,133,44457,2.11,1,0,5,153561,68.0,63,153561
190319,382440,2120,1.87,2,5,5,2948,291.9,63,2948
11366,382440,257541,2.54,1,1,5,11366,105.1,63,11366
11366,108853,108853,1.49,1,1,5,108853,35.4,63,108853
190319,44457,2948,1.31,2,4,5,11366,297.9,63,11366
133,133,133,2.61,7,5,5,2948,255.7,63,2948
153561,108853,133,0.55,1,5,5,133,139.5,63,2948
2948,382440,133,1.5,3,1,5,2948,220.3,63,2948
11366,257541,153561,2.45,1,2,5,11366,107.2,63,108853
153561,257541,153561,2.98,2,4,5,382440,289.7,63,382440
2120,133,190319,2.01,8,3,5,257541,13.5,63,2120
2948,108853,11366,1.9,5,0,5,190319,114.9,63,190319
44457,2948,190319,2.9,1,1,5,2948,52.3,63,2948
11366,44457,2948,2.48,3,3,5,108853,24.0,63,108853
257541,133,190319,2.54,3,4,5,11366,65.7,63,11366
190319,153561,11366,1.54,1,3,5,153561,132.8,63,153561
44457,382440,153561,1.29,6,3,5,108853,61.2,63,108853
11366,11366,153561,1.21,1,3,5,2948,192.4,63,2948
190319,257541,257541,0.63,8,3,5,382440,58.8,63,382440
190319,153561,382440,1.53,1,4,5,2948,5.8,63,2948
2948,108853,108853,0.78,1,2,5,153561,107.6,63,190319
382440,2948,2120,1.49,1,1,5,11366,4.3,63,11366
2948,190319,190319,0.92,5,2,5,2948,24.6,63,2948
108853,11366,2948,0.77,1,2,5,153561,289.3,63,153561
44457,11366,2948,2.22,4,0,5,2948,95.2,63,2948
44457,153561,257541,1.52,3,0,5,190319,74.1,63,190319
2120,133,190319,2.24,7,1,5,108853,77.3,63,108853
382440,11366,382440,2.78,2,1,5,153561,206.4,63,153561
44457,108853,257541,2.2,1,4,5,11366,144.1,63,11366
153561,44457,133,2.45,5,2,5,2120,258.5,63,2120
2120,257541,44457,1.36,1,5,5,11366,62.7,63,153561
257541,11366,257541,0.98,5,0,5,108853,247.0,63,11366
190319,44457,11366,1.95,7,0,5,11366,197.9,63,11366
108853,190319,108853,2.09,6,5,5,2120,181.6,63,2120
2948,2120,257541,0.75,8,3,5,2120,193.1,63,108853
108853,108853,11366,2.35,2,0,5,257541,292.8,63,257541
190319,190319,382440,1.98,2,4,5,133,207.0,63,133
108853,2948,257541,2.36,6,4,5,2948,258.1,63,2948
44457,257541,44457,2.53,1,3,5,11366,181.9,63,11366
2948,133,133,2.71,1,3,5,153561,5.3,63,153561
2948,153561,2948,1.54,8,4,5,382440,138.7,63,382440
2120,257541,382440,1.16,1,5,5,2948,135.7,63,2948
190319,2948,190319,2.69,3,5,5,108853,216.7,63,108853
108853,2120,382440,0.81,2,0,5,2948,6.3,63,2948
257541,108853,382440,1.69,2,1,5,190319,40.7,63,153561
44457,153561,11366,2.55,8,0,5,2120,60.0,63,2120
133,44457,2948,2.01,2,2,5,2948,111.9,63,2948
190319,44457,382440,2.97,7,3,5,382440,193.3,63,190319
257541,2120,153561,2.42,7,5,5,382440,181.9,63,108853
2948,44457,11366,1.79,3,5,5,11366,58.4,63,11366
2948,2120,2948,1.17,3,0,5,108853,51.6,63,108853
11366,11366,153561,1.13,4,0,5,11366,56.2,63,11366
44457,44457,108853,1.82,1,3,5,133,81.5,63,133
11366,2120,382440,2.28,5,0,5,257541,123.9,63,257541
133,108853,133,2.07,6,2,5,257541,22.2,63,257541
257541,2948,11366,2.15,7,0,5,133,126.5,63,133
133,44457,44457,2.1,1,3,5,382440,296.7,63,382440
133,2948,2948,1.28,7,0,5,11366,129.2,63,133
44457,2120,44457,1.19,2,5,5,133,90.5,63,133
190319,108853,257541,0.9,1,3,5,11366,128.2,63,108853
190319,2120,108853,2.69,5,2,5,2120,267.3,63,11366
133,133,257541,1.11,5,2,5,257541,192.0,63,257541
133,2120,133,1.24,1,3,5,190319,64.8,63,190319
2948,133,44457,0.6,4,5,5,257541,280.8,63,133
133,2120,108853,2.88,1,2,5,11366,43.9,63,11366
11366,2948,257541,2.18,1,4,5,108853,270.0,63,108853
108853,190319,44457,1.5,1,2,5,11366,232.2,63,11366
133,44457,190319,2.43,5,0,5,108853,248.9,63,2120
382440,257541,2120,2.49,2,4,5,133,39.5,63,133
108853,257541,2948,2.63,1,2,5,2948,212.4,63,2948
257541,190319,108853,1.72,1,3,5,257541,225.5,63,382440
11366,153561,257541,0.73,8,0,5,133,5.9,63,133
11366,153561,11366,2.91,1,0,5,153561,180.4,63,11366
2948,382440,2120,0.87,6,0,5,190319,103.2,63,190319
11366,11366,382440,0.7,8,0,5,382440,217.2,63,382440
133,133,257541,0.78,1,5,5,190319,194.3,63,190319
11366,153561,2120,1.37,1,1,5,257541,114.7,63,257541
2120,257541,108853,1.67,5,2,5,108853,3.1,63,108853
133,257541,11366,1.1,2,0,5,133,34.3,63,133
133,382440,44457,2.84,7,5,5,11366,105.4,63,108853
11366,382440,382440,2.0,1,5,5,11366,20.3,63,11366
11366,190319,257541,2.86,3,5,5,108853,181.3,63,108853
190319,108853,153561,0.99,2,2,5,190319,7.3,63,190319
11366,257541,44457,1.22,1,3,5,190319,25.5,63,190319
133,133,133,1.16,1,1,5,11366,97.2,63,11366
2948,153561,153561,1.79,2,4,5,11366,267.1,63,11366
257541,2120,2948,2.88,2,2,5,2948,109.3,63,2948
133,2120,257541,1.01,3,2,5,382440,204.7,63,382440
11366,108853,133,0.89,3,0,5,2948,244.9,63,2948
2120,44457,133,2.32,6,0,5,257541,186.1,63,257541
133,44457,133,0.96,2,4,5,2948,70.8,63,2948
257541,44457,190319,1.05,8,2,5,2948,230.8,63,2948
257541,108853,11366,2.28,3,2,5,190319,24.1,63,190319
2120,44457,153561,1.74,5,5,5,2120,199.4,63,2120
44457,190319,108853,1.63,4,0,5,153561,269.6,63,153561
2948,257541,382440,2.46,1,5,5,257541,59.4,63,257541
2120,2948,108853,2.19,1,3,5,11366,282.3,63,11366
44457,257541,2120,2.45,1,0,5,2948,74.7,63,2948
108853,257541,382440,2.98,1,1,5,2948,211.4,63,2948
108853,44457,133,2.74,8,1,5,190319,135.7,63,190319
11366,133,2948,2.95,4,4,5,190319,272.9,63,382440
190319,44457,382440,1.71,3,0,5,133,49.1,63,133
153561,11366,133,2.44,1,0,5,2948,1.6,63,2948
190319,2948,382440,1.28,1,5,5,153561,294.6,63,153561
108853,108853,108853,2.03,1,0,5,133,46.2,63,133
11366,2120,190319,2.14,3,3,5,257541,79.7,63,382440
153561,153561,11366,2.35,2,4,5,11366,78.8,63,11366
190319,133,11366,1.46,1,2,5,11366,38.3,63,11366
382440,2120,44457,2.37,2,0,5,108853,258.6,63,108853
108853,257541,153561,1.47,1,2,5,257541,157.2,63,190319
11366,257541,108853,2.47,1,5,5,190319,273.4,63,11366
108853,133,382440,2.98,6,5,5,257541,147.3,63,257541
133,133,257541,2.57,1,4,5,190319,26.2,63,190319
2120,153561,153561,0.85,1,0,5,382440,199.3,63,108853
2948,382440,44457,2.19,3,0,5,11366,5.2,63,11366
382440,2120,257541,0.75,1,5,5,108853,185.9,63,108853
108853,382440,190319,2.88,5,0,5,382440,132.2,63,382440
2120,257541,44457,2.1,8,5,5,2120,169.6,63,2120
382440,44457,153561,1.33,1,5,5,11366,99.4,63,11366
133,2120,257541,1.46,1,1,5,11366,279.1,63,11366
2120,2120,11366,1.2,4,4,5,2948,45.2,63,2948
133,190319,257541,2.65,2,4,5,257541,182.1,63,257541
44457,382440,11366,1.07,4,3,5,153561,130.1,63,153561
382440,257541,2948,2.08,3,4,5,133,222.4,63,153561
2120,257541,382440,1.36,3,2,5,2948,141.1,63,2948
2948,133,2120,0.91,4,0,5,44457,94.3,63,11366
11366,2120,44457,1.38,1,5,5,2948,168.1,63,108853
2120,257541,108853,2.32,5,3,5,11366,240.8,63,11366
11366,382440,2948,0.88,1,3,5,153561,65.9,63,153561
44457,153561,44457,1.77,2,1,5,153561,162.5,63,153561
257541,153561,108853,2.96,1,5,5,11366,284.0,63,11366
153561,257541,257541,0.85,3,3,5,108853,146.9,63,108853
2948,257541,133,2.72,6,2,5,44457,298.2,63,153561
108853,133,44457,1.58,3,2,5,190319,85.0,63,190319
2120,382440,44457,2.26,1,0,5,382440,68.8,63,2948
257541,257541,382440,2.94,2,1,5,2948,15.3,63,2948
190319,257541,108853,1.47,5,3,5,153561,179.3,63,153561
133,153561,44457,1.24,1,5,5,2948,0.6,63,2948
133,44457,2948,1.96,2,3,5,11366,180.3,63,11366
44457,2948,153561,0.62,1,2,5,2948,212.0,63,2948
190319,44457,108853,0.62,1,1,5,11366,207.5,63,2948
257541,44457,2948,2.97,4,2,5,133,278.3,63,133
190319,133,190319,2.53,1,3,5,44457,271.0,63,2948
11366,44457,2948,2.01,5,1,5,11366,54.4,63,11366
190319,382440,190319,2.31,1,4,5,108853,74.8,63,108853
108853,153561,2120,1.83,1,0,5,11366,247.0,63,11366
108853,190319,11366,1.09,1,4,5,257541,162.0,63,257541
153561,190319,153561,0.52,1,2,5,44457,223.1,63,153561
382440,190319,133,0.7,1,1,5,11366,81.0,63,190319
382440,257541,257541,2.45,6,3,5,257541,143.0,63,257541
382440,257541,2948,2.7,1,5,5,11366,245.3,63,11366
190319,11366,2120,1.33,3,5,5,2948,124.1,63,2948
133,257541,2120,2.93,1,1,5,11366,95.4,63,11366
153561,44457,11366,1.17,4,4,5,108853,181.0,63,190319
190319,11366,257541,1.62,1,1,5,153561,201.5,63,108853
108853,257541,133,0.65,3,5,5,2120,158.6,63,11366
108853,11366,44457,1.03,5,4,5,11366,85.3,63,11366
11366,257541,133,0.74,1,5,5,11366,107.0,63,11366
257541,108853,153561,1.4,1,5,5,108853,249.8,63,2948
44457,44457,44457,2.99,8,3,5,257541,133.7,63,257541
190319,133,133,2.56,5,5,5,2120,139.9,63,2120
153561,11366,2120,0.77,1,0,5,190319,24.5,63,190319
133,11366,133,0.58,2,2,5,257541,282.6,63,257541
190319,382440,2120,1.81,2,0,5,44457,226.4,63,11366
382440,44457,133,1.97,4,1,5,2120,74.0,63,2120
257541,11366,44457,2.36,1,2,5,382440,266.1,63,382440
108853,44457,11366,0.84,1,3,5,257541,81.7,63,257541
2120,153561,257541,2.2,1,3,5,382440,140.8,63,11366
2948,133,2120,1.78,1,3,5,11366,59.3,63,11366
108853,2948,11366,2.67,1,2,5,133,35.9,63,133
44457,108853,108853,2.16,1,1,5,257541,228.2,63,257541
153561,2120,2948,2.68,3,2,5,44457,73.5,63,133
2948,153561,44457,2.91,1,4,5,108853,258.1,63,108853
2120,257541,11366,1.48,6,1,5,2120,60.8,63,2120
133,133,11366,1.92,1,4,5,382440,5.4,63,382440
382440,11366,190319,1.54,1,0,5,2120,266.2,63,257541
2120,153561,44457,1.54,7,2,5,2120,195.3,63,2120
153561,133,257541,1.62,5,2,5,190319,210.9,63,2948
2120,190319,133,1.87,3,0,5,2120,18.1,63,133
190319,44457,133,2.44,3,2,5,11366,247.5,63,11366
133,2120,190319,1.49,1,1,5,257541,105.5,63,257541
153561,108853,44457,1.2,6,2,5,2120,152.2,63,2120
11366,257541,190319,2.09,5,0,5,2120,178.2,63,2120
133,133,2948,0.84,1,2,5,133,0.5,63,2948
2120,2120,11366,1.8,8,1,5,2120,12.4,63,2120
190319,44457,257541,2.89,1,0,5,108853,55.2,63,108853
382440,153561,2948,1.23,2,3,5,11366,240.4,63,2948
11366,153561,44457,1.2,6,4,5,2120,140.8,63,2120
190319,2948,153561,1.44,8,2,5,190319,112.1,63,190319
2120,11366,133,1.91,2,5,5,257541,126.7,63,257541
44457,11366,2120,2.04,1,2,5,257541,59.1,63,257541
190319,153561,257541,1.34,1,1,5,11366,263.2,63,11366
108853,190319,133,2.3,2,1,5,108853,232.5,63,133
2948,2948,190319,0.84,1,1,5,190319,100.7,63,190319
108853,190319,153561,1.13,4,5,5,44457,94.8,63,2120
257541,108853,108853,0.54,2,4,5,382440,260.9,63,11366
133,108853,108853,2.36,3,0,5,153561,128.4,63,153561
2120,11366,382440,0.55,3,1,5,2948,267.9,63,2948
382440,257541,2120,1.58,1,2,5,382440,137.3,63,382440
2120,2120,257541,0.57,4,5,5,11366,160.0,63,11366
2948,133,2948,1.92,4,5,5,153561,273.9,63,153561
382440,2948,2948,2.38,6,3,5,257541,1.9,63,257541
257541,133,2948,1.5,3,5,5,133,81.1,63,133
11366,257541,108853,0.73,3,3,5,190319,76.6,63,190319
44457,2948,2948,2.42,1,5,5,11366,85.5,63,11366
153561,2948,382440,1.88,1,0,5,133,281.3,63,133
2120,2948,44457,0.85,1,4,5,257541,137.3,63,2948
133,11366,2948,1.35,1,0,5,2120,166.9,63,11366
11366,2948,257541,1.79,6,1,5,257541,131.6,63,257541
133,2120,257541,0.97,4,3,5,11366,31.2,63,11366
133,190319,2120,2.68,1,0,5,11366,255.9,63,2948
190319,190319,382440,2.31,7,5,5,11366,157.6,63,11366
44457,108853,190319,1.87,1,0,5,108853,43.5,63,108853
133,190319,108853,0.76,7,1,5,153561,219.5,63,2120
133,44457,153561,2.28,1,5,5,190319,124.7,63,190319
2948,382440,190319,1.49,2,0,5,133,284.6,63,133
153561,190319,153561,2.22,2,3,5,382440,135.7,63,382440
108853,108853,257541,1.4,3,1,5,11366,125.5,63,11366
2120,153561,382440,1.0,1,0,5,153561,117.3,63,11366
44457,108853,382440,1.28,7,3,5,190319,145.0,63,190319
133,2948,382440,1.36,2,4,5,257541,152.6,63,153561
382440,11366,2948,2.27,5,4,5,2948,98.1,63,2948
133,257541,11366,0.76,8,1,5,11366,13.9,63,2120
153561,2948,153561,2.23,1,0,5,133,115.1,63,108853
153561,257541,382440,2.26,6,4,5,2120,275.5,63,2120
153561,2120,153561,1.28,2,4,5,2120,213.1,63,382440
382440,190319,257541,0.83,1,4,5,11366,106.2,63,11366
133,190319,190319,2.14,8,2,5,153561,159.6,63,2948
190319,108853,2948,2.18,8,2,5,11366,65.5,63,108853
44457,11366,2948,2.57,2,5,5,257541,73.5,63,257541
11366,153561,2120,1.75,4,3,5,2120,118.8,63,2120
257541,190319,2948,1.8,1,2,5,11366,155.5,63,11366
108853,108853,153561,0.58,8,5,5,2120,165.9,63,2120
257541,153561,2948,2.08,3,2,5,2948,59.5,63,2948
11366,2948,108853,2.95,6,4,5,108853,126.4,63,108853
257541,44457,153561,2.8,7,2,5,11366,108.7,63,11366
44457,108853,11366,1.08,4,5,5,133,297.2,63,133
382440,2120,382440,1.83,3,4,5,133,67.9,63,133
108853,153561,133,2.61,2,0,5,190319,224.8,63,257541
133,133,108853,1.99,3,2,5,11366,281.0,63,11366
133,257541,382440,2.34,1,2,5,382440,275.6,63,133
382440,133,44457,1.5,1,1,5,133,228.1,63,133
190319,11366,11366,2.93,7,3,5,190319,49.4,63,2120
108853,2948,153561,0.59,7,5,5,257541,7.6,63,257541
2120,133,2120,1.81,1,2,5,153561,296.8,63,153561
257541,11366,382440,2.97,1,4,5,257541,248.3,63,257541
382440,257541,153561,2.73,1,0,5,2120,125.9,63,2948
44457,108853,108853,2.48,1,1,5,108853,85.0,63,133
2948,190319,153561,1.85,3,2,5,2948,266.5,63,2948
190319,108853,190319,1.45,6,3,5,2948,123.0,63,2948
190319,108853,133,0.8,2,2,5,382440,28.0,63,382440
44457,382440,44457,2.28,2,3,5,257541,299.0,63,257541
2948,133,2120,2.48,1,4,5,108853,166.9,63,257541
2948,382440,153561,0.77,1,4,5,382440,166.4,63,382440
257541,11366,257541,2.32,2,2,5,382440,214.4,63,108853
382440,153561,190319,0.81,1,2,5,2948,182.9,63,382440
133,44457,2948,1.82,1,0,5,108853,68.6,63,108853
